raw_hand_source_stamp,raw_hand_frame,raw_hand_valid,raw_hand_x,raw_hand_y,raw_hand_z,raw_hand_qx,raw_hand_qy,raw_hand_qz,raw_hand_qw,confidence_x,confidence_y,confidence_z,confidence_roll,confidence_pitch,confidence_yaw,gesture,gesture_confidence,invalid_reason,source_index,intent_label,primary_axis,cue_stage_index,cue_sweep_subphase,cue_direction_sign
8.005558968,camera_color_optical_frame,1,-0.010378756401,0.045999279908,0.969000046025,0.563873252673,-0.628514022659,0.248340388066,0.474704255191,0.961418144,0.961418144,0.961418144,0.851299745,0.851299745,0.851299745,0,0.0,,210,ROTATION,RY,0,OUTBOUND,-1
8.172243834,camera_color_optical_frame,1,-0.008740563838,0.042537554314,0.964000045788,0.568507581944,-0.632900580299,0.237977237959,0.468617988283,0.856710394,0.856710394,0.856710394,0.850872222,0.850872222,0.850872222,0,0.0,,215,ROTATION,RY,0,OUTBOUND,-1
8.338943958,camera_color_optical_frame,1,-0.008758754398,0.046141692539,0.966000045883,0.573116879476,-0.633681103143,0.225195966102,0.468264966478,0.996749729,0.996749729,0.996749729,0.851104188,0.851104188,0.851104188,0,0.0,,220,ROTATION,RY,0,OUTBOUND,-1
8.505644083,camera_color_optical_frame,1,-0.008858802475,0.045761925522,0.964000045788,0.575537680741,-0.644038141677,0.218363303680,0.454190177919,0.954298150,0.954298150,0.954298150,0.849378967,0.849378967,0.849378967,0,0.0,,225,ROTATION,RY,0,OUTBOUND,-1
8.672340393,camera_color_optical_frame,1,-0.008713277999,0.047204664094,0.963000045740,0.576196144277,-0.645687069752,0.216896281588,0.451710321234,0.986257928,0.986257928,0.986257928,0.849502037,0.849502037,0.849502037,0,0.0,,230,ROTATION,RY,0,OUTBOUND,-1
8.839032888,camera_color_optical_frame,1,-0.008713277999,0.047057303020,0.960000045598,0.579481569905,-0.638324725371,0.212131683727,0.460155195428,0.969262295,0.969262295,0.969262295,0.852655234,0.852655234,0.852655234,0,0.0,,235,ROTATION,RY,0,OUTBOUND,-1
9.005722046,camera_color_optical_frame,1,-0.008704182719,0.047057303020,0.960000045598,0.581420860474,-0.639355826288,0.212176628499,0.456240056018,0.967839196,0.967839196,0.967839196,0.852801481,0.852801481,0.852801481,0,0.0,,240,ROTATION,RY,0,OUTBOUND,-1
9.172406912,camera_color_optical_frame,1,-0.008704182719,0.049094434332,0.964000045788,0.578507779434,-0.649892160217,0.212759488718,0.444637300710,1.000000000,1.000000000,1.000000000,0.848838030,0.848838030,0.848838030,0,0.0,,245,ROTATION,RY,0,OUTBOUND,-1
9.339106321,camera_color_optical_frame,1,-0.008676896880,0.048942124815,0.960000045598,0.573953501842,-0.655030953617,0.217821812109,0.440528643446,1.000000000,1.000000000,1.000000000,0.851519339,0.851519339,0.851519339,0,0.0,,250,ROTATION,RY,0,OUTBOUND,-1
9.505805492,camera_color_optical_frame,1,-0.007133752031,0.048942124815,0.960000045598,0.574250021476,-0.657398061991,0.218254652889,0.436382409612,0.996798292,0.996798292,0.996798292,0.852460355,0.852460355,0.852460355,0,0.0,,255,ROTATION,RY,0,OUTBOUND,-1
9.672501087,camera_color_optical_frame,1,-0.008685992160,0.048586735942,0.958000045503,0.573877856823,-0.656577443752,0.219820856648,0.437320313714,0.969040248,0.969040248,0.969040248,0.852947801,0.852947801,0.852947801,0,0.0,,260,ROTATION,RY,0,OUTBOUND,-1
9.839192629,camera_color_optical_frame,1,-0.008658706321,0.048586735942,0.955000045360,0.572767714859,-0.650909888334,0.222081984105,0.446019118894,0.968487395,0.968487395,0.968487395,0.852024438,0.852024438,0.852024438,0,0.0,,265,ROTATION,RY,0,OUTBOUND,-1
10.005880594,camera_color_optical_frame,1,-0.008658706321,0.048891354976,0.955000045360,0.573194727899,-0.653451325992,0.220182337949,0.442683754529,0.962922574,0.962922574,0.962922574,0.851716215,0.851716215,0.851716215,0,0.0,,270,ROTATION,RY,0,OUTBOUND,-1
10.172564507,camera_color_optical_frame,1,-0.007189600821,0.050165289222,0.957000045455,0.575810199463,-0.653601868712,0.216664702951,0.440798840635,0.978586724,0.978586724,0.978586724,0.851194489,0.851194489,0.851194489,0,0.0,,275,ROTATION,RY,0,OUTBOUND,-1
10.339321375,camera_color_optical_frame,1,-0.007085349747,0.050165289222,0.957000045455,0.576415746279,-0.651469768398,0.216832501923,0.443075269468,0.996805112,0.996805112,0.996805112,0.852265142,0.852265142,0.852265142,0,0.0,,280,ROTATION,RY,0,OUTBOUND,-1
10.506096601,camera_color_optical_frame,1,-0.008685992160,0.048739045459,0.960000045598,0.580436383088,-0.645360190298,0.212726614697,0.448721759407,0.975814932,0.975814932,0.975814932,0.852946969,0.852946969,0.852946969,0,0.0,,285,ROTATION,RY,0,OUTBOUND,-1
10.672873259,camera_color_optical_frame,1,-0.007238003105,0.051635704899,0.958000045503,0.581288037487,-0.643898551777,0.210905264028,0.450575012733,0.996881497,0.996881497,0.996881497,0.852054573,0.852054573,0.852054573,0,0.0,,290,ROTATION,RY,0,OUTBOUND,-1
10.839650631,camera_color_optical_frame,1,-0.008685992160,0.051797911302,0.960000045598,0.579738525642,-0.650956433492,0.213038130262,0.441331755753,1.000000000,1.000000000,1.000000000,0.853794767,0.853794767,0.853794767,0,0.0,,295,ROTATION,RY,0,OUTBOUND,-1
11.006428719,camera_color_optical_frame,1,-0.010260571804,0.046909941946,0.957000045455,0.577552016263,-0.655452951034,0.217140036382,0.435505800295,0.848825332,0.848825332,0.848825332,0.853343274,0.853343274,0.853343274,0,0.0,,300,ROTATION,RY,0,RETURN,-1
11.173207760,camera_color_optical_frame,1,-0.007103966010,0.051906048904,0.960000045598,0.578859056245,-0.649925982473,0.213828977845,0.443616476861,0.995666306,0.995666306,0.995666306,0.851716368,0.851716368,0.851716368,0,0.0,,305,ROTATION,RY,0,RETURN,-1
11.339936972,camera_color_optical_frame,1,-0.007170984557,0.050322547182,0.961000045645,0.578205409986,-0.647011015369,0.219392621750,0.446006869202,0.974440895,0.974440895,0.974440895,0.852933015,0.852933015,0.852933015,0,0.0,,310,ROTATION,RY,0,RETURN,-1
11.506650925,camera_color_optical_frame,1,-0.005644090890,0.051797911302,0.961000045645,0.578596388218,-0.648686662850,0.215819094837,0.444807768913,0.996878252,0.996878252,0.996878252,0.852543369,0.852543369,0.852543369,0,0.0,,315,ROTATION,RY,0,RETURN,-1
11.673361301,camera_color_optical_frame,1,-0.007170984557,0.050374966502,0.963000045740,0.573118508009,-0.649024396487,0.227753927988,0.445455561002,0.945205479,0.945205479,0.945205479,0.852447249,0.852447249,0.852447249,0,0.0,,320,ROTATION,RY,0,RETURN,-1
